"SPCD","COMMON_NAME","HWSW","DIVISION","ECODIVISION","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
"351","red alder","Hardwood","M330","M332","BIOMASS",1,116250719.79439,137758788.180178,21508068.3857879,18.501449645928,"Total aboveground biomass"
"351","red alder","Hardwood","M330","M332","CARBON",1,58125360.0895244,66537494.691026,8412134.60150155,14.4723999791919,"Total aboveground carbon"
"351","red alder","Hardwood","M330","M332","VMERIB",1,2666366.96718984,2642233.98453786,-24132.9826519759,-0.905088569913181,"Merchantable wood volume"
"351","red alder","Hardwood","M330","M332","WMERBCH",1,23865329.2970132,32765774.7470877,8900445.45007457,37.2944590007752,"Top and limb weight"
"351","red alder","Hardwood","M330","M332","WMEROB",1,80404285.4517591,91052463.0236805,10648177.5719214,13.2432960657428,"Merch bole wood and bark weight"
"351","red alder","Hardwood","M330","M332","WSTPOB",1,4451278.27011294,5336058.57336887,884780.303255929,19.8769937434956,"Stump wood and bark weight"
"351","red alder","Hardwood","M240","M242","BIOMASS",1,198535610576.821,213140132342.395,14604521765.5742,7.35612201918965,"Total aboveground biomass"
"351","red alder","Hardwood","M240","M242","CARBON",1,99267805439.5273,102946683921.377,3678878481.84966,3.70601371266415,"Total aboveground carbon"
"351","red alder","Hardwood","M240","M242","VMERIB",1,5359001167.8573,5172784720.58355,-186216447.273748,-3.47483498213537,"Merchantable wood volume"
"351","red alder","Hardwood","M240","M242","WMERBCH",1,38770912754.0228,45822774880.4117,7051862126.38892,18.1885378121701,"Top and limb weight"
"351","red alder","Hardwood","M240","M242","WMEROB",1,146510304931.811,152317000302.282,5806695370.47116,3.96333580301654,"Merch bole wood and bark weight"
"351","red alder","Hardwood","M240","M242","WSTPOB",1,7299585793.36965,6502169499.16256,-797416294.207091,-10.9241307216555,"Stump wood and bark weight"
"351","red alder","Hardwood","M240","M242","BIOMASS",2,5976675484.19176,10121363002.5712,4144687518.37946,69.3477089285191,"Total aboveground biomass"
"351","red alder","Hardwood","M240","M242","CARBON",2,2988337752.44516,4888618330.2419,1900280577.79674,63.5898862584014,"Total aboveground carbon"
"351","red alder","Hardwood","M240","M242","VMERIB",2,271240899.709921,266635934.254291,-4604965.45563036,-1.69774007553991,"Merchantable wood volume"
"351","red alder","Hardwood","M240","M242","WMERBCH",2,619998396.884327,902014756.29403,282016359.409704,45.4866271956377,"Top and limb weight"
"351","red alder","Hardwood","M240","M242","WMEROB",2,4674570311.37982,8263676926.81699,3589106615.43717,76.7793909677604,"Merch bole wood and bark weight"
"351","red alder","Hardwood","M240","M242","WSTPOB",2,399489006.715708,590223860.618811,190734853.903103,47.7447065367778,"Stump wood and bark weight"
"351","red alder","Hardwood","M240","M242","VSAWIB",1,3402782446.65395,3031266110.6361,-371516336.017851,-10.9180161189316,"Sawlog wood volume"
"351","red alder","Hardwood","240","242","BIOMASS",1,42147051611.0452,45751966829.0505,3604915218.00526,8.55318481414377,"Total aboveground biomass"
"351","red alder","Hardwood","240","242","CARBON",1,21073525841.3135,22098199978.4314,1024674137.11786,4.86237635236642,"Total aboveground carbon"
"351","red alder","Hardwood","240","242","VMERIB",1,1129481525.79024,1082439753.20084,-47041772.5894034,-4.16489969205036,"Merchantable wood volume"
"351","red alder","Hardwood","240","242","WMERBCH",1,8077545760.73336,9932138865.08859,1854593104.35523,22.9598588394361,"Top and limb weight"
"351","red alder","Hardwood","240","242","WMEROB",1,30847392242.9713,31987456118.3512,1140063875.37987,3.69581929778727,"Merch bole wood and bark weight"
"351","red alder","Hardwood","240","242","WSTPOB",1,1519570843.07491,1371579299.408,-147991543.666911,-9.73903548764097,"Stump wood and bark weight"
"351","red alder","Hardwood","240","242","VSAWIB",1,745676672.115927,655400597.523237,-90276074.5926902,-12.1065976673943,"Sawlog wood volume"
"351","red alder","Hardwood","240","242","BIOMASS",2,1609434656.62376,2691018368.15591,1081583711.53215,67.2027104101931,"Total aboveground biomass"
"351","red alder","Hardwood","240","242","CARBON",2,804717331.48068,1299761871.8193,495044540.338623,61.5178176202247,"Total aboveground carbon"
"351","red alder","Hardwood","240","242","VMERIB",2,77611434.0278009,75038714.9868194,-2572719.04098144,-3.31487115681934,"Merchantable wood volume"
"351","red alder","Hardwood","240","242","WMERBCH",2,152219285.372942,225919606.102464,73700320.7295224,48.4172032137416,"Top and limb weight"
"351","red alder","Hardwood","240","242","WMEROB",2,1312268198.75554,2260905531.06899,948637332.31345,72.2898972338938,"Merch bole wood and bark weight"
"351","red alder","Hardwood","240","242","WSTPOB",2,106716948.992859,146213170.478663,39496221.4858035,37.0102611239816,"Stump wood and bark weight"
"351","red alder","Hardwood","M330","M332","VSAWIB",1,746983.462434193,671323.291573915,-75660.1708602781,-10.1287611661073,"Sawlog wood volume"
"352","white alder","Hardwood","M260","M261","BIOMASS",1,5307775873.06558,6434976821.16198,1127200948.0964,21.2367849557552,"Total aboveground biomass"
"352","white alder","Hardwood","M260","M261","CARBON",1,2653887941.25045,3089110622.99881,435222681.748362,16.3994370291044,"Total aboveground carbon"
"352","white alder","Hardwood","M260","M261","VMERIB",1,145805912.302302,131850024.062311,-13955888.2399909,-9.57155167415699,"Merchantable wood volume"
"352","white alder","Hardwood","M260","M261","WMERBCH",1,966454139.622763,1784596956.87391,818142817.251145,84.6540755229721,"Top and limb weight"
"352","white alder","Hardwood","M260","M261","WMEROB",1,4015208742.10701,4317578640.10398,302369897.99697,7.53061465587214,"Merch bole wood and bark weight"
"352","white alder","Hardwood","M260","M261","WSTPOB",1,183703139.408062,192778587.539859,9075448.13179642,4.94027927940687,"Stump wood and bark weight"
"352","white alder","Hardwood","M260","M261","BIOMASS",2,487049533.645055,569385301.562633,82335767.9175772,16.9050090863203,"Total aboveground biomass"
"352","white alder","Hardwood","M260","M261","CARBON",2,243524767.03002,273333414.015142,29808646.9851219,12.240499128143,"Total aboveground carbon"
"352","white alder","Hardwood","M260","M261","VMERIB",2,16940720.2704345,14844891.5697557,-2095828.70067874,-12.3715442272927,"Merchantable wood volume"
"352","white alder","Hardwood","M260","M261","WMERBCH",2,66761718.3537573,51728094.9002931,-15033623.4534642,-22.5183291026213,"Top and limb weight"
"352","white alder","Hardwood","M260","M261","WMEROB",2,398933308.036448,490029488.233607,91096180.1971591,22.8349396658642,"Merch bole wood and bark weight"
"352","white alder","Hardwood","M260","M261","WSTPOB",2,21354507.2548504,27627718.4287326,6273211.17388218,29.3765203711609,"Stump wood and bark weight"
"352","white alder","Hardwood","M260","M261","VSAWIB",1,107569150.680384,89589561.2685791,-17979589.411805,-16.7144476814055,"Sawlog wood volume"
"352","white alder","Hardwood","M260","M262","BIOMASS",1,593100338.101035,629035206.513502,35934868.4124668,6.05881772509549,"Total aboveground biomass"
"352","white alder","Hardwood","M260","M262","CARBON",1,296550169.148086,301968350.886807,5418181.73872107,1.82707086436206,"Total aboveground carbon"
"352","white alder","Hardwood","M260","M262","VMERIB",1,17392152.7676129,15177683.6374615,-2214469.13015148,-12.7325763506125,"Merchantable wood volume"
"352","white alder","Hardwood","M260","M262","WMERBCH",1,101963730.632415,150074509.820163,48110779.1877486,47.1842084330857,"Top and limb weight"
"352","white alder","Hardwood","M260","M262","WMEROB",1,471380657.451969,463510686.968559,-7869970.48340952,-1.66955736494373,"Merch bole wood and bark weight"
"352","white alder","Hardwood","M260","M262","WSTPOB",1,19755950.0166514,15450009.7247794,-4305940.29187197,-21.7956630192053,"Stump wood and bark weight"
"352","white alder","Hardwood","M260","M262","VSAWIB",1,16147602.9698345,13387131.3027003,-2760471.66713418,-17.0952411468813,"Sawlog wood volume"
"352","white alder","Hardwood","M260","M262","BIOMASS",2,10350515.1621879,25346620.7228874,14996105.5606995,144.882697389621,"Total aboveground biomass"
"352","white alder","Hardwood","M260","M262","CARBON",2,5175257.64977271,12167645.2780221,6992387.62824938,135.1118746437,"Total aboveground carbon"
"352","white alder","Hardwood","M260","M262","VMERIB",2,656726.450575808,632734.671867997,-23991.7787078103,-3.6532377654006,"Merchantable wood volume"
"352","white alder","Hardwood","M260","M262","WMERBCH",2,625088.081415573,2104098.27019323,1479010.18877766,236.608284936148,"Top and limb weight"
"352","white alder","Hardwood","M260","M262","WMEROB",2,8662105.94986367,21490928.723285,12828822.7734213,148.102815270035,"Merch bole wood and bark weight"
"352","white alder","Hardwood","M260","M262","WSTPOB",2,1063321.13090864,1751593.72940917,688272.598500527,64.7285733814373,"Stump wood and bark weight"
"352","white alder","Hardwood","260","261","BIOMASS",1,58958317.4771101,72823894.6512993,13865577.1741892,23.5175930513491,"Total aboveground biomass"
"352","white alder","Hardwood","260","261","CARBON",1,29479158.8246452,34959110.6273562,5479951.80271101,18.5892407422754,"Total aboveground carbon"
"352","white alder","Hardwood","260","261","VMERIB",1,1588620.16774966,1555657.55791399,-32962.6098356729,-2.07492077117249,"Merchantable wood volume"
"352","white alder","Hardwood","260","261","WMERBCH",1,13424657.9654522,18227418.3865317,4802760.42107953,35.7756632119734,"Top and limb weight"
"352","white alder","Hardwood","260","261","WMEROB",1,43056476.5976893,51773415.4497234,8716938.85203409,20.2453603751262,"Merch bole wood and bark weight"
"352","white alder","Hardwood","260","261","WSTPOB",1,2477182.91396864,2823060.81504424,345877.901075597,13.9625499241585,"Stump wood and bark weight"
"352","white alder","Hardwood","260","261","VSAWIB",1,519283.423634209,448830.094989993,-70453.3286442158,-13.5674133695907,"Sawlog wood volume"
"352","white alder","Hardwood","260","263","BIOMASS",1,164407715.024852,180399946.349366,15992231.3245138,9.72717814495285,"Total aboveground biomass"
"352","white alder","Hardwood","260","263","CARBON",1,82203857.5357615,86600994.2450132,4397136.70925166,5.34906370706356,"Total aboveground carbon"
"352","white alder","Hardwood","260","263","VMERIB",1,4810109.03509691,4203949.62864853,-606159.406448381,-12.6017809996727,"Merchantable wood volume"
"352","white alder","Hardwood","260","263","VSAWIB",1,3896545.65146476,3213605.30280046,-682940.348664297,-17.526815024163,"Sawlog wood volume"
"352","white alder","Hardwood","260","263","WMERBCH",1,28557553.6486009,45445737.2026583,16888183.5540575,59.1373608603371,"Top and limb weight"
"352","white alder","Hardwood","260","263","WMEROB",1,130368700.750658,130443614.035258,74913.2846002281,0.0574626303467628,"Merch bole wood and bark weight"
"352","white alder","Hardwood","260","263","WSTPOB",1,5481460.62559311,4510595.11144954,-970865.514143573,-17.7118031206969,"Stump wood and bark weight"
"352","white alder","Hardwood","M240","M242","BIOMASS",1,107329403.546751,122906192.295333,15576788.7485824,14.5130674669196,"Total aboveground biomass"
"352","white alder","Hardwood","M240","M242","CARBON",1,53664702.0214702,59001117.6113748,5336415.58990463,9.9439955667128,"Total aboveground carbon"
"352","white alder","Hardwood","M240","M242","VMERIB",1,2348275.76247754,2125894.83109659,-222380.931380952,-9.46996664251775,"Merchantable wood volume"
"352","white alder","Hardwood","M240","M242","WMERBCH",1,16037866.0518803,25752653.0712278,9714787.01934758,60.5740625836479,"Top and limb weight"
"352","white alder","Hardwood","M240","M242","WMEROB",1,65010197.1058541,68887550.9143273,3877353.80847317,5.96422404651349,"Merch bole wood and bark weight"
"352","white alder","Hardwood","M240","M242","WSTPOB",1,3023256.61620912,2945459.81205323,-77796.8041558927,-2.573278223846,"Stump wood and bark weight"
"352","white alder","Hardwood","M240","M242","VSAWIB",1,1777326.27923817,1483901.35829556,-293424.920942609,-16.5093446470831,"Sawlog wood volume"
"352","white alder","Hardwood","M240","M242","BIOMASS",2,2149374.24496415,3655293.87376234,1505919.62879818,70.0631652364152,"Total aboveground biomass"
"352","white alder","Hardwood","M240","M242","CARBON",2,1074687.1279112,1754723.82409961,680036.696188409,63.2776441186331,"Total aboveground carbon"
"352","white alder","Hardwood","M240","M242","VMERIB",2,71087.3199686641,74020.1515302721,2932.83156160801,4.12567468136487,"Merchantable wood volume"
"352","white alder","Hardwood","M240","M242","WMERBCH",2,358574.019433793,564460.448508747,205886.429074954,57.4181111615557,"Top and limb weight"
"352","white alder","Hardwood","M240","M242","WMEROB",2,1652166.19867378,2862468.44390725,1210302.24523347,73.2554779419287,"Merch bole wood and bark weight"
"352","white alder","Hardwood","M240","M242","WSTPOB",2,138634.026856584,228364.981346346,89730.9544897622,64.7250581436174,"Stump wood and bark weight"
"352","white alder","Hardwood","M330","M333","BIOMASS",1,388598336.996238,473034299.972939,84435962.9767003,21.7283387338628,"Total aboveground biomass"
"352","white alder","Hardwood","M330","M333","CARBON",1,194299170.871319,227080115.702009,32780944.8306901,16.8713765908967,"Total aboveground carbon"
"352","white alder","Hardwood","M330","M333","VMERIB",1,5779757.62127225,6198822.64474998,419065.023477726,7.25056396716997,"Merchantable wood volume"
"352","white alder","Hardwood","M330","M333","WMERBCH",1,65335789.2744702,80665655.0646083,15329865.7901381,23.463198287448,"Top and limb weight"
"352","white alder","Hardwood","M330","M333","WMEROB",1,168849053.955398,221610388.236193,52761334.280795,31.2476339338757,"Merch bole wood and bark weight"
"352","white alder","Hardwood","M330","M333","WSTPOB",1,11526336.4024772,15280396.4602157,3754060.05773849,32.5694125752887,"Stump wood and bark weight"
"352","white alder","Hardwood","M330","M333","BIOMASS",2,58367602.643869,49249679.8667673,-9117922.77710173,-15.6215475093862,"Total aboveground biomass"
"352","white alder","Hardwood","M330","M333","CARBON",2,29183801.5962667,23642308.8200416,-5541492.77622501,-18.9882485252843,"Total aboveground carbon"
"352","white alder","Hardwood","M330","M333","VMERIB",2,768594.7006002,831179.234158196,62584.5335579965,8.1427224919875,"Merchantable wood volume"
"352","white alder","Hardwood","M330","M333","WMERBCH",2,3032390.86663602,3405160.33730634,372769.470670316,12.292922880481,"Top and limb weight"
"352","white alder","Hardwood","M330","M333","WMEROB",2,12979177.1111622,28350126.8389222,15370949.72776,118.427767770738,"Merch bole wood and bark weight"
"352","white alder","Hardwood","M330","M333","WSTPOB",2,1584582.96928506,2693483.12653529,1108900.15725022,69.9805676789863,"Stump wood and bark weight"
"352","white alder","Hardwood","M330","M333","VSAWIB",1,375258.606456909,280908.343973766,-94350.262483143,-25.1427311351958,"Sawlog wood volume"
"352","white alder","Hardwood","340","342","BIOMASS",1,98475585.8254444,126130868.374068,27655282.548624,28.0833897222456,"Total aboveground biomass"
"352","white alder","Hardwood","340","342","CARBON",1,49237792.9484732,60549123.3629717,11311330.4144985,22.9728623830392,"Total aboveground carbon"
"352","white alder","Hardwood","340","342","VMERIB",1,2793977.50788805,2572815.03487506,-221162.473012991,-7.91568551960773,"Merchantable wood volume"
"352","white alder","Hardwood","340","342","WMERBCH",1,19141729.9330525,37151996.9503772,18010267.0173246,94.089024765864,"Top and limb weight"
"352","white alder","Hardwood","340","342","WMEROB",1,75725355.6933265,84803580.4088159,9078224.71548942,11.9883553300886,"Merch bole wood and bark weight"
"352","white alder","Hardwood","340","342","WSTPOB",1,3608500.19906546,4175291.01487564,566790.815810177,15.7071022458851,"Stump wood and bark weight"
